"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"141","bmg2025rhob","2025-09-04T01:09:59.017718Z","-0.8928555250167847","120.27410888671875","4.597410064795278","MLv","10","94","23.67786693572998","Minahassa Peninsula, Sulawesi","BMKG"
"142","bmg2025rhnu","2025-09-04T01:01:51.926715Z","2.8606622219085693","125.86373138427734","4.834137608335084","MLv","120","58","88.63902282714844","Talaud Islands, Indonesia","BMKG"
"143","bmg2025rhmp","2025-09-04T00:25:51.284366Z","-2.779228925704956","130.17352294921875","4.2476521666437446","MLv","9","34","53.23515319824219","Seram, Indonesia","BMKG"
"144","bmg2025rhmg","2025-09-04T00:14:27.939715Z","-2.7880661487579346","130.12896728515625","4.811619402702308","MLv","11","43","49.1427001953125","Seram, Indonesia","BMKG"
"145","bmg2025rhhq","2025-09-03T21:55:04.494544Z","-1.6650137901306152","139.11099243164062","4.640216512763015","MLv","5","22","204.27835083007812","Near North Coast of West Papua","BMKG"
"146","bmg2025rhcb","2025-09-03T19:06:33.227968Z","-6.082512378692627","130.0734405517578","4.002259024598155","Mw(mB)","103","20","210.0446014404297","Banda Sea","BMKG"
"147","bmg2025rhbl","2025-09-03T18:47:58.646448Z","-1.6678466796875","139.0741424560547","4.724897680994024","MLv","9","38","198.49180603027344","Near North Coast of West Papua","BMKG"
"148","bmg2025rgxh","2025-09-03T16:41:13.54384Z","-1.8090256452560425","139.08926391601562","4.9997068297574","mb","10","92","183.33216094970703","Near North Coast of West Papua","BMKG"
"149","bmg2025rgkr","2025-09-03T10:18:40.023429Z","-1.6989142894744873","139.15245056152344","4.624920943339196","Mw(mB)","6","31","199.1230697631836","Near North Coast of West Papua","BMKG"
"150","bmg2025rgkp","2025-09-03T10:17:01.554604Z","-1.619293451309204","139.11529541015625","4.179942760090567","MLv","5","20","213.26202392578125","Near North Coast of West Papua","BMKG"
"151","bmg2025rgju","2025-09-03T09:51:43.796288Z","-7.79875421524048","127.61344146728516","4.0316966183981346","Mw(mB)","109","39","121.2961711883545","Banda Sea","BMKG"
"152","bmg2025rgbv","2025-09-03T05:50:57.716575Z","-0.4207373857498169","97.98092651367188","4.225642783652906","MLv","22","44","198.76773071289062","Southwest of Sumatra, Indonesia","BMKG"
"153","bmg2025rfqa","2025-09-02T23:53:12.556482Z","-0.8281146287918091","120.34745025634766","4.806267633265813","Mw","5","93","45.06912136077881","Minahassa Peninsula, Sulawesi","BMKG"
"154","bmg2025rfnk","2025-09-02T22:33:52.62281Z","-4.714523315429688","138.20635986328125","4.4293315713456893","MLv","5","22","127.14173889160156","West Papua, Indonesia","BMKG"
