"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"111","bmg2026axgl","2026-01-13T17:23:01.605529Z","4.691661834716797","124.49629974365234","4.732258865119885","M","40","71","106.52319526672363","Celebes Sea","BMKG"
"112","bmg2026awtc","2026-01-13T10:37:55.776138Z","-8.574603080749512","134.90907287597656","4.866220986857477","mb","10","47","87.79756164550781","Arafura Sea","BMKG"
"113","bmg2026awrq","2026-01-13T09:53:39.46499Z","-5.329028606414795","101.6952133178711","4.095417532458751","M","27","18","236.81146240234375","Southwest of Sumatra, Indonesia","BMKG"
"114","bmg2026awfo","2026-01-13T03:48:02.572735Z","2.8885557651519775","126.6910858154297","4.012286414631949","M","10","11","114.4722442626953","Northern Molucca Sea","BMKG"
"115","bmg2026awfj","2026-01-13T03:42:01.083366Z","3.4653475284576416","127.11988830566406","3.880276646282642","M","42","12","177.22506713867188","Talaud Islands, Indonesia","BMKG"
"116","bmg2026awcd","2026-01-13T02:03:42.338765Z","2.935349702835083","126.66132354736328","4.233899725702673","M","20","21","113.9194286763668","Northern Molucca Sea","BMKG"
"117","bmg2026awbx","2026-01-13T01:57:06.579821Z","2.359323263168335","128.25721740722656","4.3921476950375444","M","85","19","184.32521057128906","Halmahera, Indonesia","BMKG"
"118","bmg2026awax","2026-01-13T01:27:17.132797Z","2.966885566711426","126.73778533935547","4.908557641827267","Mw(mB)","31","56","119.86166381835938","Northern Molucca Sea","BMKG"
"119","bmg2026awas","2026-01-13T01:20:44.320072Z","-4.784319400787354","102.58016967773438","4.711346778858577","MLv","13","52","90.62649536132812","Southern Sumatra, Indonesia","BMKG"
"120","bmg2026avzu","2026-01-13T00:53:29.748427Z","2.539252996444702","96.1505126953125","4.1339067618376806","MLv","10","25","211.17616271972656","Northern Sumatra, Indonesia","BMKG"
"121","bmg2026avwz","2026-01-12T23:27:44.909992Z","-1.902272343635559","101.6959228515625","4.190352504915974","MLv","141","32","76.49886703491211","Southern Sumatra, Indonesia","BMKG"
"122","bmg2026avub","2026-01-12T21:59:32.284273Z","-7.755582809448242","128.94749450683594","4.513494185148472","Mw","89","143","29.40362548828125","Banda Sea","BMKG"
"123","bmg2026avtf","2026-01-12T21:33:09.666145Z","3.5922677516937256","126.80648803710938","4.133824643084762","MLv","17","31","138.66297912597656","Talaud Islands, Indonesia","BMKG"
"124","bmg2026avsf","2026-01-12T21:03:24.896683Z","3.636543035507202","126.90609741210938","4.505744303449483","MLv","40","59","134.0199966430664","Talaud Islands, Indonesia","BMKG"
"125","bmg2026avot","2026-01-12T19:18:08.464255Z","-2.934424877166748","139.72982788085938","4.93452681769421","MLv","54","19","81.46432495117188","Near North Coast of West Papua","BMKG"
"126","bmg2026avnv","2026-01-12T18:50:41.071101Z","4.496272087097168","96.46365356445312","4.30100088326422","Mw","10","50","76.55592346191406","Northern Sumatra, Indonesia","BMKG"
"127","bmg2026avjp","2026-01-12T16:42:07.359748Z","-5.493595123291016","101.22807312011719","4.144452248156636","M","10","18","243.5603332519531","Southwest of Sumatra, Indonesia","BMKG"
"128","bmg2026avev","2026-01-12T14:17:07.140409Z","0.9824541807174683","125.62432098388672","3.8165730523920005","MLv","50","7","265.5096893310547","Northern Molucca Sea","BMKG"
"129","bmg2026avcu","2026-01-12T13:16:22.776863Z","1.1176615953445435","124.2482452392578","4.0422609580252447","M","257","13","165.4995346069336","Minahassa Peninsula, Sulawesi","BMKG"
"130","bmg2026avbd","2026-01-12T12:25:30.469184Z","4.119537830352783","97.46611785888672","4.06093410857895","MLv","10","36","154.70953369140625","Northern Sumatra, Indonesia","BMKG"
"131","bmg2026avaa","2026-01-12T11:51:54.478997Z","0.10629192739725113","124.77301025390625","4.33888879509915","M","22","31","133.392333984375","Minahassa Peninsula, Sulawesi","BMKG"
"132","bmg2026autr","2026-01-12T08:39:51.987528Z","-0.29820865392684937","123.5896453857422","4.667695281081242","MLv","10","62","66.54253768920898","Minahassa Peninsula, Sulawesi","BMKG"
"133","bmg2026auoa","2026-01-12T05:47:42.26729Z","2.8723535537719727","99.06266021728516","4.025028661676174","M","167","46","55.2320818901062","Northern Sumatra, Indonesia","BMKG"
"134","bmg2026aunv","2026-01-12T05:41:49.641136Z","3.7213547229766846","127.01018524169922","3.954786063105768","M","34","14","190.0980987548828","Talaud Islands, Indonesia","BMKG"
"135","bmg2026aulx","2026-01-12T04:43:38.247847Z","-10.671703338623047","113.38349151611328","4.872730722304348","M","10","50","127.827392578125","South of Java, Indonesia","BMKG"
"136","bmg2026aufj","2026-01-12T01:26:21.870462Z","1.5794119834899902","127.14273834228516","4.020160258208575","M","131","31","72.56333541870117","Halmahera, Indonesia","BMKG"
