"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"109","bmg2025uggi","2025-10-16T00:43:24.732807Z","-7.017987728118896","125.3054962158203","4.285772588169036","MLv","527","58","105.5240592956543","Banda Sea","BMKG"
"110","bmg2025ugdz","2025-10-15T23:32:48.237312Z","5.132291793823242","125.33726501464844","4.91672886139541","mb","15","69","122.8909854888916","Mindanao, Philippines","BMKG"
"111","bmg2025ufvd","2025-10-15T19:04:37.230026Z","-7.215438365936279","129.1417236328125","4.30584725170731","MLv","179","32","86.5953369140625","Banda Sea","BMKG"
"112","bmg2025ufup","2025-10-15T18:48:14.819252Z","-7.809646129608154","123.3466567993164","4.1488381078561796","MLv","25","125","90.77036666870117","Banda Sea","BMKG"
"113","bmg2025ufhq","2025-10-15T12:15:33.720009Z","-10.12258243560791","119.28343200683594","4.0666943888088225","MLv","8","58","190.643310546875","Sumba Region, Indonesia","BMKG"
"114","bmg2025ufem","2025-10-15T10:39:10.501501Z","-10.205820083618164","119.29293060302734","4.1912973406490455","MLv","5","96","142.1599884033203","Sumba Region, Indonesia","BMKG"
"115","bmg2025ufbd","2025-10-15T08:57:47.334736Z","-8.952221870422363","124.84991455078125","4.0327253157644645","MLv","5","40","94.08155822753906","Timor Region","BMKG"
"116","bmg2025uekj","2025-10-15T00:30:02.378441Z","-6.569455146789551","130.12429809570312","4.610799016937977","MLv","198","32","55.44417572021484","Banda Sea","BMKG"
"117","bmg2025uefu","2025-10-14T22:10:47.300777Z","-9.227714538574219","125.9474639892578","4.309998587926769","MLv","5","52","114.9378662109375","Timor Region","BMKG"
"118","bmg2025udsd","2025-10-14T15:17:31.341346Z","-6.130300045013428","130.5614471435547","4.389317315796559","Mw","147","38","67.65795135498047","Banda Sea","BMKG"
"119","bmg2025udic","2025-10-14T10:13:01.647963Z","5.671076774597168","126.850830078125","4.75674332028457","MLv","128","64","184.82801818847656","Mindanao, Philippines","BMKG"
"120","bmg2025udgq","2025-10-14T09:28:43.647762Z","-2.675678253173828","129.57786560058594","4.266424907140289","MLv","10","60","89.56083679199219","Seram, Indonesia","BMKG"
"121","bmg2025uddn","2025-10-14T07:54:33.046259Z","5.880106925964355","123.93345642089844","4.3092299522879625","MLv","506","29","187.80152893066406","Mindanao, Philippines","BMKG"
"122","bmg2025ucxx","2025-10-14T05:03:29.006395Z","-6.477300643920898","130.1397247314453","4.601744838126217","MLv","205","36","76.4827880859375","Banda Sea","BMKG"
"123","bmg2025ubwk","2025-10-13T15:09:55.152836Z","-2.612969160079956","101.80426788330078","4.109077978035356","MLv","5","71","80.05058288574219","Southern Sumatra, Indonesia","BMKG"
"124","bmg2025ubgo","2025-10-13T07:10:31.191116Z","-7.287753582000732","114.1544647216797","4.646669774991715","Mw","15","179","27.63992118835449","Bali Sea","BMKG"
"125","bmg2025uapl","2025-10-12T22:30:34.194496Z","-9.164948463439941","124.07911682128906","4.289190968643126","MLv","42","68","34.38908386230469","Timor Region","BMKG"
"126","bmg2025uaos","2025-10-12T22:08:58.596575Z","-4.751039505004883","122.59584045410156","4.284106251014375","Mw(mB)","5","90","51.92642593383789","Sulawesi, Indonesia","BMKG"
"127","bmg2025tzzy","2025-10-12T14:41:05.885472Z","-4.758362293243408","122.61231994628906","4.242679769489768","MLv","5","78","52.32630157470703","Sulawesi, Indonesia","BMKG"
"128","bmg2025tzul","2025-10-12T11:54:33.113029Z","5.731081008911133","124.44862365722656","4.148266947821954","Mw(mB)","14","32","136.28760147094727","Mindanao, Philippines","BMKG"
"129","bmg2025tzrl","2025-10-12T10:24:00.750807Z","1.5244992971420288","126.8843994140625","4.1810531798013706","Mw(mB)","96","72","68.60138702392578","Northern Molucca Sea","BMKG"
"130","bmg2025tzoy","2025-10-12T09:08:11.355996Z","-8.952256202697754","123.46359252929688","4.232966352148182","Mw(mB)","73","69","56.91079711914062","Flores Region, Indonesia","BMKG"
"131","bmg2025tzow","2025-10-12T09:05:04.656147Z","-7.080535411834717","107.18184661865234","4.428735850918761","Mw(mB)","117","81","63.57307434082031","Java, Indonesia","BMKG"
"132","bmg2025tzir","2025-10-12T05:58:01.150774Z","-5.837817192077637","112.47346496582031","4.188315655838104","MLv","5","63","137.87392044067383","Java Sea","BMKG"
"133","bmg2025tzcv","2025-10-12T03:00:35.000818Z","-2.5213916301727295","139.4108123779297","5.044101060876775","Mw(mB)","42","181","100.15583038330078","Near North Coast of West Papua","BMKG"
"134","bmg2025tzap","2025-10-12T01:53:00.727118Z","-6.276065349578857","130.3824005126953","4.24555628573024","Mw(mB)","98","25","96.81101989746094","Banda Sea","BMKG"
"135","bmg2025tyvb","2025-10-11T23:04:38.676841Z","3.943549156188965","126.62645721435547","4.218058682481747","Mw","40","33","102.22945785522461","Talaud Islands, Indonesia","BMKG"
"136","bmg2025tykz","2025-10-11T17:59:20.088448Z","-6.321865558624268","130.4529571533203","4.749221022975564","MLv","157","50","61.19468688964844","Banda Sea","BMKG"
"137","bmg2025tyfu","2025-10-11T15:21:45.819735Z","-3.0660645961761475","137.99913024902344","4.127359457068591","MLv","64","32","58.99860668182373","West Papua, Indonesia","BMKG"
"138","bmg2025txnm","2025-10-11T06:07:00.779949Z","-7.21515941619873","114.16041564941406","4.2103965501514136","MLv","11","88","64.30702590942383","Bali Sea","BMKG"
"139","bmg2025txfd","2025-10-11T01:54:18.957341Z","-7.077839374542236","125.2083511352539","4.2105521458605306","MLv","502","56","130.06890106201172","Banda Sea","BMKG"
"140","bmg2025txds","2025-10-11T01:10:41.366067Z","-3.2840354442596436","139.8409881591797","4.2709373734162623","MLv","90","25","78.72596740722656","West Papua, Indonesia","BMKG"
"141","bmg2025txav","2025-10-10T23:43:30.432998Z","-3.380913257598877","139.73191833496094","4.321954204201875","MLv","7","20","64.70758819580078","West Papua, Indonesia","BMKG"
"142","bmg2025twlw","2025-10-10T16:10:34.193333Z","3.843480110168457","126.66220092773438","4.103690118024695","MLv","34","50","122.44918608665466","Talaud Islands, Indonesia","BMKG"
"144","bmg2025tvzt","2025-10-10T10:02:51.524319Z","-7.161104679107666","129.5893096923828","5.423180169645302","Mw","169","382","26.678192138671875","Banda Sea","BMKG"
"145","bmg2025tvsb","2025-10-10T06:09:57.401396Z","-4.947865962982178","133.90896606445312","4.80686805541036","MLv","57","57","113.6323699951172","West Papua Region, Indonesia","BMKG"
"146","bmg2025tvlw","2025-10-10T03:01:51.807105Z","-7.331300258636475","102.35282135009766","5.438852525637014","Mw","5","125","132.36798095703125","Southwest of Sumatra, Indonesia","BMKG"
"147","bmg2025tuyr","2025-10-09T20:21:27.432348Z","-7.616287231445312","128.15518188476562","4.163971015463333","MLv","148","30","164.42217254638672","Banda Sea","BMKG"
"148","bmg2025tull","2025-10-09T13:41:20.554132Z","-3.8317816257476807","99.3414306640625","4.07503238758163","MLv","14","60","226.7712936401367","Southwest of Sumatra, Indonesia","BMKG"
"149","bmg2025tsiz","2025-10-08T10:09:32.261896Z","-2.036353588104248","120.70626831054688","4.4233590634148596","MLv","5","90","30.94132995605469","Sulawesi, Indonesia","BMKG"
"150","bmg2025tshi","2025-10-08T09:19:42.802707Z","-2.0569148063659668","120.68413543701172","4.447290886985015","MLv","5","91","44.64186096191406","Sulawesi, Indonesia","BMKG"
"151","bmg2025tsez","2025-10-08T08:09:05.329924Z","-4.2686591148376465","102.27723693847656","4.756640097941606","MLv","30","96","121.93701171875","Southern Sumatra, Indonesia","BMKG"
"152","bmg2025trzl","2025-10-08T05:20:34.774879Z","-0.6490949392318726","128.0464324951172","4.431819557672121","MLv","5","42","66.84863090515137","Halmahera, Indonesia","BMKG"
"154","bmg2025trml","2025-10-07T22:46:52.03063Z","-4.065361499786377","126.6889419555664","4.0820833402290226","Mw(mB)","239","47","105.394775390625","Banda Sea","BMKG"
"155","bmg2025trhq","2025-10-07T20:20:29.68813Z","-0.3183535933494568","124.05892181396484","4.0922898999234807","Mw(mB)","12","81","57.6211748123169","Southern Molucca Sea","BMKG"
